DAY_KEY,DAY_DATE,MONTH_KEY,CURRENT_MONTH,MONTH_NUMBER,QUARTER_KEY,CURRENT_QUARTER,CURRENT_YEAR,CPO_YEAR,DAY_OF_WEEK,DAY_OF_MONTH,DAYS_IN_MONTH,DAY_OF_YEAR,WEEK_OF_MONTH,WEEK_OF_QUARTER,WEEK_OF_YEAR,MONTH_EN,WEEKDAY_EN,MONTH_DE,WEEKDAY_DE,MONTH_FR,WEEKDAY_FR,MONTH_JA,WEEKDAY_JA,MONTH_CS,WEEKDAY_CS,MONTH_DA,WEEKDAY_DA,MONTH_EL,WEEKDAY_EL,MONTH_ES,WEEKDAY_ES,MONTH_FI,WEEKDAY_FI,MONTH_HU,WEEKDAY_HU,MONTH_ID,WEEKDAY_ID,MONTH_IT,WEEKDAY_IT,MONTH_KO,WEEKDAY_KO,MONTH_MS,WEEKDAY_MS,MONTH_NL,WEEKDAY_NL,MONTH_NO,WEEKDAY_NO,MONTH_PL,WEEKDAY_PL,MONTH_PT,WEEKDAY_PT,MONTH_RU,WEEKDAY_RU,MONTH_SC,WEEKDAY_SC,MONTH_SV,WEEKDAY_SV,MONTH_TC,WEEKDAY_TC,MONTH_TH,WEEKDAY_TH
20130718,2013-07-18 00:00:00.0,201307,7,43,20133,3,2013,2016,5,18,31,199,3,3,29,July,Thursday,Juli,Donnerstag,Juillet,Jeudi,7 月,木曜日,Červenec,Čtvrtek,Juli,Torsdag,Ιούλιος,Πέμπτη,Julio,Jueves,Heinäkuu,torstai,Július,Csütörtök,Juli,Kamis,Luglio,Giovedì,7월,목요일,Julai,Khamis,juli,donderdag,Juli,Torsdag,Lipiec,czwartek,Julho,Quinta-feira,Июль,Четверг,七月,星期四,Juli,Torsdag,七月,星期四,กรกฎาคม,พฤหัสบดี
20130719,2013-07-19 00:00:00.0,201307,7,43,20133,3,2013,2016,6,19,31,200,3,3,29,July,Friday,Juli,Freitag,Juillet,Vendredi,7 月,金曜日,Červenec,Pátek,Juli,Fredag,Ιούλιος,Παρασκευή,Julio,Viernes,Heinäkuu,perjantai,Július,Péntek,Juli,Jumat,Luglio,Venerdì,7월,금요일,Julai,Jumaat,juli,vrijdag,Juli,Fredag,Lipiec,piątek,Julho,Sexta-feira,Июль,Пятница,七月,星期五,Juli,Fredag,七月,星期五,กรกฎาคม,ศุกร์
20130720,2013-07-20 00:00:00.0,201307,7,43,20133,3,2013,2016,7,20,31,201,3,3,29,July,Saturday,Juli,Samstag,Juillet,Samedi,7 月,土曜日,Červenec,Sobota,Juli,Lørdag,Ιούλιος,Σάββατο,Julio,Sábado,Heinäkuu,lauantai,Július,Szombat,Juli,Sabtu,Luglio,Sabato,7월,토요일,Julai,Sabtu,juli,zaterdag,Juli,Lørdag,Lipiec,sobota,Julho,Sábado,Июль,Суббота,七月,星期六,Juli,Lördag,七月,星期六,กรกฎาคม,เสาร์
20130721,2013-07-21 00:00:00.0,201307,7,43,20133,3,2013,2016,1,21,31,202,4,4,30,July,Sunday,Juli,Sonntag,Juillet,Dimanche,7 月,日曜日,Červenec,Neděle,Juli,Søndag,Ιούλιος,Κυριακή,Julio,Domingo,Heinäkuu,sunnuntai,Július,Vasárnap,Juli,Minggu,Luglio,Domenica,7월,일요일,Julai,Ahad,juli,zondag,Juli,Søndag,Lipiec,niedziela,Julho,Domingo,Июль,Воскресенье,七月,星期日,Juli,Söndag,七月,星期日,กรกฎาคม,อาทิตย์
20130722,2013-07-22 00:00:00.0,201307,7,43,20133,3,2013,2016,2,22,31,203,4,4,30,July,Monday,Juli,Montag,Juillet,Lundi,7 月,月曜日,Červenec,Pondělí,Juli,Mandag,Ιούλιος,Δευτέρα,Julio,Lunes,Heinäkuu,maanantai,Július,Hétfő,Juli,Senin,Luglio,Lunedì,7월,월요일,Julai,Isnin,juli,maandag,Juli,Mandag,Lipiec,poniedziałek,Julho,Segunda-feira,Июль,Понедельник,七月,星期一,Juli,Måndag,七月,星期一,กรกฎาคม,จันทร์
20130723,2013-07-23 00:00:00.0,201307,7,43,20133,3,2013,2016,3,23,31,204,4,4,30,July,Tuesday,Juli,Dienstag,Juillet,Mardi,7 月,火曜日,Červenec,Úterý,Juli,Tirsdag,Ιούλιος,Τρίτη,Julio,Martes,Heinäkuu,tiistai,Július,Kedd,Juli,Selasa,Luglio,Martedì,7월,화요일,Julai,Selasa,juli,dinsdag,Juli,Tirsdag,Lipiec,wtorek,Julho,Terça-feira,Июль,Вторник,七月,星期二,Juli,Tisdag,七月,星期二,กรกฎาคม,อังคาร
20130724,2013-07-24 00:00:00.0,201307,7,43,20133,3,2013,2016,4,24,31,205,4,4,30,July,Wednesday,Juli,Mittwoch,Juillet,Mercredi,7 月,水曜日,Červenec,Středa,Juli,Onsdag,Ιούλιος,Τετάρτη,Julio,Miércoles,Heinäkuu,keskiviikko,Július,Szerda,Juli,Rabu,Luglio,Mercoledì,7월,수요일,Julai,Rabu,juli,woensdag,Juli,Onsdag,Lipiec,środa,Julho,Quarta-feira,Июль,Среда,七月,星期三,Juli,Onsdag,七月,星期三,กรกฎาคม,พุธ
20130725,2013-07-25 00:00:00.0,201307,7,43,20133,3,2013,2016,5,25,31,206,4,4,30,July,Thursday,Juli,Donnerstag,Juillet,Jeudi,7 月,木曜日,Červenec,Čtvrtek,Juli,Torsdag,Ιούλιος,Πέμπτη,Julio,Jueves,Heinäkuu,torstai,Július,Csütörtök,Juli,Kamis,Luglio,Giovedì,7월,목요일,Julai,Khamis,juli,donderdag,Juli,Torsdag,Lipiec,czwartek,Julho,Quinta-feira,Июль,Четверг,七月,星期四,Juli,Torsdag,七月,星期四,กรกฎาคม,พฤหัสบดี
20130726,2013-07-26 00:00:00.0,201307,7,43,20133,3,2013,2016,6,26,31,207,4,4,30,July,Friday,Juli,Freitag,Juillet,Vendredi,7 月,金曜日,Červenec,Pátek,Juli,Fredag,Ιούλιος,Παρασκευή,Julio,Viernes,Heinäkuu,perjantai,Július,Péntek,Juli,Jumat,Luglio,Venerdì,7월,금요일,Julai,Jumaat,juli,vrijdag,Juli,Fredag,Lipiec,piątek,Julho,Sexta-feira,Июль,Пятница,七月,星期五,Juli,Fredag,七月,星期五,กรกฎาคม,ศุกร์
20130727,2013-07-27 00:00:00.0,201307,7,43,20133,3,2013,2016,7,27,31,208,4,4,30,July,Saturday,Juli,Samstag,Juillet,Samedi,7 月,土曜日,Červenec,Sobota,Juli,Lørdag,Ιούλιος,Σάββατο,Julio,Sábado,Heinäkuu,lauantai,Július,Szombat,Juli,Sabtu,Luglio,Sabato,7월,토요일,Julai,Sabtu,juli,zaterdag,Juli,Lørdag,Lipiec,sobota,Julho,Sábado,Июль,Суббота,七月,星期六,Juli,Lördag,七月,星期六,กรกฎาคม,เสาร์
20130728,2013-07-28 00:00:00.0,201307,7,43,20133,3,2013,2016,1,28,31,209,5,5,31,July,Sunday,Juli,Sonntag,Juillet,Dimanche,7 月,日曜日,Červenec,Neděle,Juli,Søndag,Ιούλιος,Κυριακή,Julio,Domingo,Heinäkuu,sunnuntai,Július,Vasárnap,Juli,Minggu,Luglio,Domenica,7월,일요일,Julai,Ahad,juli,zondag,Juli,Søndag,Lipiec,niedziela,Julho,Domingo,Июль,Воскресенье,七月,星期日,Juli,Söndag,七月,星期日,กรกฎาคม,อาทิตย์
20100524,2010-05-24 00:00:00.0,201005,5,5,20102,2,2010,2013,2,24,31,144,5,9,22,May,Monday,Mai,Montag,Mai,Lundi,5 月,月曜日,Květen,Pondělí,Maj,Mandag,Μάιος,Δευτέρα,Mayo,Lunes,Toukokuu,maanantai,Május,Hétfő,Mei,Senin,Maggio,Lunedì,5월,월요일,Mei,Isnin,mei,maandag,Mai,Mandag,Maj,poniedziałek,Maio,Segunda-feira,Май,Понедельник,五月,星期一,Maj,Måndag,五月,星期一,พฤษภาคม,จันทร์
20100525,2010-05-25 00:00:00.0,201005,5,5,20102,2,2010,2013,3,25,31,145,5,9,22,May,Tuesday,Mai,Dienstag,Mai,Mardi,5 月,火曜日,Květen,Úterý,Maj,Tirsdag,Μάιος,Τρίτη,Mayo,Martes,Toukokuu,tiistai,Május,Kedd,Mei,Selasa,Maggio,Martedì,5월,화요일,Mei,Selasa,mei,dinsdag,Mai,Tirsdag,Maj,wtorek,Maio,Terça-feira,Май,Вторник,五月,星期二,Maj,Tisdag,五月,星期二,พฤษภาคม,อังคาร
20100526,2010-05-26 00:00:00.0,201005,5,5,20102,2,2010,2013,4,26,31,146,5,9,22,May,Wednesday,Mai,Mittwoch,Mai,Mercredi,5 月,水曜日,Květen,Středa,Maj,Onsdag,Μάιος,Τετάρτη,Mayo,Miércoles,Toukokuu,keskiviikko,Május,Szerda,Mei,Rabu,Maggio,Mercoledì,5월,수요일,Mei,Rabu,mei,woensdag,Mai,Onsdag,Maj,środa,Maio,Quarta-feira,Май,Среда,五月,星期三,Maj,Onsdag,五月,星期三,พฤษภาคม,พุธ
20100527,2010-05-27 00:00:00.0,201005,5,5,20102,2,2010,2013,5,27,31,147,5,9,22,May,Thursday,Mai,Donnerstag,Mai,Jeudi,5 月,木曜日,Květen,Čtvrtek,Maj,Torsdag,Μάιος,Πέμπτη,Mayo,Jueves,Toukokuu,torstai,Május,Csütörtök,Mei,Kamis,Maggio,Giovedì,5월,목요일,Mei,Khamis,mei,donderdag,Mai,Torsdag,Maj,czwartek,Maio,Quinta-feira,Май,Четверг,五月,星期四,Maj,Torsdag,五月,星期四,พฤษภาคม,พฤหัสบดี
20100528,2010-05-28 00:00:00.0,201005,5,5,20102,2,2010,2013,6,28,31,148,5,9,22,May,Friday,Mai,Freitag,Mai,Vendredi,5 月,金曜日,Květen,Pátek,Maj,Fredag,Μάιος,Παρασκευή,Mayo,Viernes,Toukokuu,perjantai,Május,Péntek,Mei,Jumat,Maggio,Venerdì,5월,금요일,Mei,Jumaat,mei,vrijdag,Mai,Fredag,Maj,piątek,Maio,Sexta-feira,Май,Пятница,五月,星期五,Maj,Fredag,五月,星期五,พฤษภาคม,ศุกร์
20100529,2010-05-29 00:00:00.0,201005,5,5,20102,2,2010,2013,7,29,31,149,5,9,22,May,Saturday,Mai,Samstag,Mai,Samedi,5 月,土曜日,Květen,Sobota,Maj,Lørdag,Μάιος,Σάββατο,Mayo,Sábado,Toukokuu,lauantai,Május,Szombat,Mei,Sabtu,Maggio,Sabato,5월,토요일,Mei,Sabtu,mei,zaterdag,Mai,Lørdag,Maj,sobota,Maio,Sábado,Май,Суббота,五月,星期六,Maj,Lördag,五月,星期六,พฤษภาคม,เสาร์
20100530,2010-05-30 00:00:00.0,201005,5,5,20102,2,2010,2013,1,30,31,150,6,10,23,May,Sunday,Mai,Sonntag,Mai,Dimanche,5 月,日曜日,Květen,Neděle,Maj,Søndag,Μάιος,Κυριακή,Mayo,Domingo,Toukokuu,sunnuntai,Május,Vasárnap,Mei,Minggu,Maggio,Domenica,5월,일요일,Mei,Ahad,mei,zondag,Mai,Søndag,Maj,niedziela,Maio,Domingo,Май,Воскресенье,五月,星期日,Maj,Söndag,五月,星期日,พฤษภาคม,อาทิตย์
20100531,2010-05-31 00:00:00.0,201005,5,5,20102,2,2010,2013,2,31,31,151,6,10,23,May,Monday,Mai,Montag,Mai,Lundi,5 月,月曜日,Květen,Pondělí,Maj,Mandag,Μάιος,Δευτέρα,Mayo,Lunes,Toukokuu,maanantai,Május,Hétfő,Mei,Senin,Maggio,Lunedì,5월,월요일,Mei,Isnin,mei,maandag,Mai,Mandag,Maj,poniedziałek,Maio,Segunda-feira,Май,Понедельник,五月,星期一,Maj,Måndag,五月,星期一,พฤษภาคม,จันทร์
20100601,2010-06-01 00:00:00.0,201006,6,6,20102,2,2010,2013,3,1,30,152,1,10,23,June,Tuesday,Juni,Dienstag,Juin,Mardi,6 月,火曜日,Červen,Úterý,Luni,Tirsdag,Ιούνιος,Τρίτη,Junio,Martes,Kesäkuu,tiistai,Június,Kedd,Juni,Selasa,Giugno,Martedì,6월,화요일,Jun,Selasa,juni,dinsdag,Juni,Tirsdag,Czerwiec,wtorek,Junho,Terça-feira,Июнь,Вторник,六月,星期二,Juni,Tisdag,六月,星期二,มิถุนายน,อังคาร
20100602,2010-06-02 00:00:00.0,201006,6,6,20102,2,2010,2013,4,2,30,153,1,10,23,June,Wednesday,Juni,Mittwoch,Juin,Mercredi,6 月,水曜日,Červen,Středa,Luni,Onsdag,Ιούνιος,Τετάρτη,Junio,Miércoles,Kesäkuu,keskiviikko,Június,Szerda,Juni,Rabu,Giugno,Mercoledì,6월,수요일,Jun,Rabu,juni,woensdag,Juni,Onsdag,Czerwiec,środa,Junho,Quarta-feira,Июнь,Среда,六月,星期三,Juni,Onsdag,六月,星期三,มิถุนายน,พุธ
20100603,2010-06-03 00:00:00.0,201006,6,6,20102,2,2010,2013,5,3,30,154,1,10,23,June,Thursday,Juni,Donnerstag,Juin,Jeudi,6 月,木曜日,Červen,Čtvrtek,Luni,Torsdag,Ιούνιος,Πέμπτη,Junio,Jueves,Kesäkuu,torstai,Június,Csütörtök,Juni,Kamis,Giugno,Giovedì,6월,목요일,Jun,Khamis,juni,donderdag,Juni,Torsdag,Czerwiec,czwartek,Junho,Quinta-feira,Июнь,Четверг,六月,星期四,Juni,Torsdag,六月,星期四,มิถุนายน,พฤหัสบดี
20100604,2010-06-04 00:00:00.0,201006,6,6,20102,2,2010,2013,6,4,30,155,1,10,23,June,Friday,Juni,Freitag,Juin,Vendredi,6 月,金曜日,Červen,Pátek,Luni,Fredag,Ιούνιος,Παρασκευή,Junio,Viernes,Kesäkuu,perjantai,Június,Péntek,Juni,Jumat,Giugno,Venerdì,6월,금요일,Jun,Jumaat,juni,vrijdag,Juni,Fredag,Czerwiec,piątek,Junho,Sexta-feira,Июнь,Пятница,六月,星期五,Juni,Fredag,六月,星期五,มิถุนายน,ศุกร์
20100605,2010-06-05 00:00:00.0,201006,6,6,20102,2,2010,2013,7,5,30,156,1,10,23,June,Saturday,Juni,Samstag,Juin,Samedi,6 月,土曜日,Červen,Sobota,Luni,Lørdag,Ιούνιος,Σάββατο,Junio,Sábado,Kesäkuu,lauantai,Június,Szombat,Juni,Sabtu,Giugno,Sabato,6월,토요일,Jun,Sabtu,juni,zaterdag,Juni,Lørdag,Czerwiec,sobota,Junho,Sábado,Июнь,Суббота,六月,星期六,Juni,Lördag,六月,星期六,มิถุนายน,เสาร์
20100606,2010-06-06 00:00:00.0,201006,6,6,20102,2,2010,2013,1,6,30,157,2,11,24,June,Sunday,Juni,Sonntag,Juin,Dimanche,6 月,日曜日,Červen,Neděle,Luni,Søndag,Ιούνιος,Κυριακή,Junio,Domingo,Kesäkuu,sunnuntai,Június,Vasárnap,Juni,Minggu,Giugno,Domenica,6월,일요일,Jun,Ahad,juni,zondag,Juni,Søndag,Czerwiec,niedziela,Junho,Domingo,Июнь,Воскресенье,六月,星期日,Juni,Söndag,六月,星期日,มิถุนายน,อาทิตย์
20100607,2010-06-07 00:00:00.0,201006,6,6,20102,2,2010,2013,2,7,30,158,2,11,24,June,Monday,Juni,Montag,Juin,Lundi,6 月,月曜日,Červen,Pondělí,Luni,Mandag,Ιούνιος,Δευτέρα,Junio,Lunes,Kesäkuu,maanantai,Június,Hétfő,Juni,Senin,Giugno,Lunedì,6월,월요일,Jun,Isnin,juni,maandag,Juni,Mandag,Czerwiec,poniedziałek,Junho,Segunda-feira,Июнь,Понедельник,六月,星期一,Juni,Måndag,六月,星期一,มิถุนายน,จันทร์
20100608,2010-06-08 00:00:00.0,201006,6,6,20102,2,2010,2013,3,8,30,159,2,11,24,June,Tuesday,Juni,Dienstag,Juin,Mardi,6 月,火曜日,Červen,Úterý,Luni,Tirsdag,Ιούνιος,Τρίτη,Junio,Martes,Kesäkuu,tiistai,Június,Kedd,Juni,Selasa,Giugno,Martedì,6월,화요일,Jun,Selasa,juni,dinsdag,Juni,Tirsdag,Czerwiec,wtorek,Junho,Terça-feira,Июнь,Вторник,六月,星期二,Juni,Tisdag,六月,星期二,มิถุนายน,อังคาร
20100609,2010-06-09 00:00:00.0,201006,6,6,20102,2,2010,2013,4,9,30,160,2,11,24,June,Wednesday,Juni,Mittwoch,Juin,Mercredi,6 月,水曜日,Červen,Středa,Luni,Onsdag,Ιούνιος,Τετάρτη,Junio,Miércoles,Kesäkuu,keskiviikko,Június,Szerda,Juni,Rabu,Giugno,Mercoledì,6월,수요일,Jun,Rabu,juni,woensdag,Juni,Onsdag,Czerwiec,środa,Junho,Quarta-feira,Июнь,Среда,六月,星期三,Juni,Onsdag,六月,星期三,มิถุนายน,พุธ
20100610,2010-06-10 00:00:00.0,201006,6,6,20102,2,2010,2013,5,10,30,161,2,11,24,June,Thursday,Juni,Donnerstag,Juin,Jeudi,6 月,木曜日,Červen,Čtvrtek,Luni,Torsdag,Ιούνιος,Πέμπτη,Junio,Jueves,Kesäkuu,torstai,Június,Csütörtök,Juni,Kamis,Giugno,Giovedì,6월,목요일,Jun,Khamis,juni,donderdag,Juni,Torsdag,Czerwiec,czwartek,Junho,Quinta-feira,Июнь,Четверг,六月,星期四,Juni,Torsdag,六月,星期四,มิถุนายน,พฤหัสบดี
20100611,2010-06-11 00:00:00.0,201006,6,6,20102,2,2010,2013,6,11,30,162,2,11,24,June,Friday,Juni,Freitag,Juin,Vendredi,6 月,金曜日,Červen,Pátek,Luni,Fredag,Ιούνιος,Παρασκευή,Junio,Viernes,Kesäkuu,perjantai,Június,Péntek,Juni,Jumat,Giugno,Venerdì,6월,금요일,Jun,Jumaat,juni,vrijdag,Juni,Fredag,Czerwiec,piątek,Junho,Sexta-feira,Июнь,Пятница,六月,星期五,Juni,Fredag,六月,星期五,มิถุนายน,ศุกร์
20100612,2010-06-12 00:00:00.0,201006,6,6,20102,2,2010,2013,7,12,30,163,2,11,24,June,Saturday,Juni,Samstag,Juin,Samedi,6 月,土曜日,Červen,Sobota,Luni,Lørdag,Ιούνιος,Σάββατο,Junio,Sábado,Kesäkuu,lauantai,Június,Szombat,Juni,Sabtu,Giugno,Sabato,6월,토요일,Jun,Sabtu,juni,zaterdag,Juni,Lørdag,Czerwiec,sobota,Junho,Sábado,Июнь,Суббота,六月,星期六,Juni,Lördag,六月,星期六,มิถุนายน,เสาร์
20100613,2010-06-13 00:00:00.0,201006,6,6,20102,2,2010,2013,1,13,30,164,3,12,25,June,Sunday,Juni,Sonntag,Juin,Dimanche,6 月,日曜日,Červen,Neděle,Luni,Søndag,Ιούνιος,Κυριακή,Junio,Domingo,Kesäkuu,sunnuntai,Június,Vasárnap,Juni,Minggu,Giugno,Domenica,6월,일요일,Jun,Ahad,juni,zondag,Juni,Søndag,Czerwiec,niedziela,Junho,Domingo,Июнь,Воскресенье,六月,星期日,Juni,Söndag,六月,星期日,มิถุนายน,อาทิตย์
20100614,2010-06-14 00:00:00.0,201006,6,6,20102,2,2010,2013,2,14,30,165,3,12,25,June,Monday,Juni,Montag,Juin,Lundi,6 月,月曜日,Červen,Pondělí,Luni,Mandag,Ιούνιος,Δευτέρα,Junio,Lunes,Kesäkuu,maanantai,Június,Hétfő,Juni,Senin,Giugno,Lunedì,6월,월요일,Jun,Isnin,juni,maandag,Juni,Mandag,Czerwiec,poniedziałek,Junho,Segunda-feira,Июнь,Понедельник,六月,星期一,Juni,Måndag,六月,星期一,มิถุนายน,จันทร์
20100615,2010-06-15 00:00:00.0,201006,6,6,20102,2,2010,2013,3,15,30,166,3,12,25,June,Tuesday,Juni,Dienstag,Juin,Mardi,6 月,火曜日,Červen,Úterý,Luni,Tirsdag,Ιούνιος,Τρίτη,Junio,Martes,Kesäkuu,tiistai,Június,Kedd,Juni,Selasa,Giugno,Martedì,6월,화요일,Jun,Selasa,juni,dinsdag,Juni,Tirsdag,Czerwiec,wtorek,Junho,Terça-feira,Июнь,Вторник,六月,星期二,Juni,Tisdag,六月,星期二,มิถุนายน,อังคาร
20100616,2010-06-16 00:00:00.0,201006,6,6,20102,2,2010,2013,4,16,30,167,3,12,25,June,Wednesday,Juni,Mittwoch,Juin,Mercredi,6 月,水曜日,Červen,Středa,Luni,Onsdag,Ιούνιος,Τετάρτη,Junio,Miércoles,Kesäkuu,keskiviikko,Június,Szerda,Juni,Rabu,Giugno,Mercoledì,6월,수요일,Jun,Rabu,juni,woensdag,Juni,Onsdag,Czerwiec,środa,Junho,Quarta-feira,Июнь,Среда,六月,星期三,Juni,Onsdag,六月,星期三,มิถุนายน,พุธ
20100617,2010-06-17 00:00:00.0,201006,6,6,20102,2,2010,2013,5,17,30,168,3,12,25,June,Thursday,Juni,Donnerstag,Juin,Jeudi,6 月,木曜日,Červen,Čtvrtek,Luni,Torsdag,Ιούνιος,Πέμπτη,Junio,Jueves,Kesäkuu,torstai,Június,Csütörtök,Juni,Kamis,Giugno,Giovedì,6월,목요일,Jun,Khamis,juni,donderdag,Juni,Torsdag,Czerwiec,czwartek,Junho,Quinta-feira,Июнь,Четверг,六月,星期四,Juni,Torsdag,六月,星期四,มิถุนายน,พฤหัสบดี
20100618,2010-06-18 00:00:00.0,201006,6,6,20102,2,2010,2013,6,18,30,169,3,12,25,June,Friday,Juni,Freitag,Juin,Vendredi,6 月,金曜日,Červen,Pátek,Luni,Fredag,Ιούνιος,Παρασκευή,Junio,Viernes,Kesäkuu,perjantai,Június,Péntek,Juni,Jumat,Giugno,Venerdì,6월,금요일,Jun,Jumaat,juni,vrijdag,Juni,Fredag,Czerwiec,piątek,Junho,Sexta-feira,Июнь,Пятница,六月,星期五,Juni,Fredag,六月,星期五,มิถุนายน,ศุกร์
20100619,2010-06-19 00:00:00.0,201006,6,6,20102,2,2010,2013,7,19,30,170,3,12,25,June,Saturday,Juni,Samstag,Juin,Samedi,6 月,土曜日,Červen,Sobota,Luni,Lørdag,Ιούνιος,Σάββατο,Junio,Sábado,Kesäkuu,lauantai,Június,Szombat,Juni,Sabtu,Giugno,Sabato,6월,토요일,Jun,Sabtu,juni,zaterdag,Juni,Lørdag,Czerwiec,sobota,Junho,Sábado,Июнь,Суббота,六月,星期六,Juni,Lördag,六月,星期六,มิถุนายน,เสาร์
20100620,2010-06-20 00:00:00.0,201006,6,6,20102,2,2010,2013,1,20,30,171,4,13,26,June,Sunday,Juni,Sonntag,Juin,Dimanche,6 月,日曜日,Červen,Neděle,Luni,Søndag,Ιούνιος,Κυριακή,Junio,Domingo,Kesäkuu,sunnuntai,Június,Vasárnap,Juni,Minggu,Giugno,Domenica,6월,일요일,Jun,Ahad,juni,zondag,Juni,Søndag,Czerwiec,niedziela,Junho,Domingo,Июнь,Воскресенье,六月,星期日,Juni,Söndag,六月,星期日,มิถุนายน,อาทิตย์
20100621,2010-06-21 00:00:00.0,201006,6,6,20102,2,2010,2013,2,21,30,172,4,13,26,June,Monday,Juni,Montag,Juin,Lundi,6 月,月曜日,Červen,Pondělí,Luni,Mandag,Ιούνιος,Δευτέρα,Junio,Lunes,Kesäkuu,maanantai,Június,Hétfő,Juni,Senin,Giugno,Lunedì,6월,월요일,Jun,Isnin,juni,maandag,Juni,Mandag,Czerwiec,poniedziałek,Junho,Segunda-feira,Июнь,Понедельник,六月,星期一,Juni,Måndag,六月,星期一,มิถุนายน,จันทร์
20100622,2010-06-22 00:00:00.0,201006,6,6,20102,2,2010,2013,3,22,30,173,4,13,26,June,Tuesday,Juni,Dienstag,Juin,Mardi,6 月,火曜日,Červen,Úterý,Luni,Tirsdag,Ιούνιος,Τρίτη,Junio,Martes,Kesäkuu,tiistai,Június,Kedd,Juni,Selasa,Giugno,Martedì,6월,화요일,Jun,Selasa,juni,dinsdag,Juni,Tirsdag,Czerwiec,wtorek,Junho,Terça-feira,Июнь,Вторник,六月,星期二,Juni,Tisdag,六月,星期二,มิถุนายน,อังคาร
20100623,2010-06-23 00:00:00.0,201006,6,6,20102,2,2010,2013,4,23,30,174,4,13,26,June,Wednesday,Juni,Mittwoch,Juin,Mercredi,6 月,水曜日,Červen,Středa,Luni,Onsdag,Ιούνιος,Τετάρτη,Junio,Miércoles,Kesäkuu,keskiviikko,Június,Szerda,Juni,Rabu,Giugno,Mercoledì,6월,수요일,Jun,Rabu,juni,woensdag,Juni,Onsdag,Czerwiec,środa,Junho,Quarta-feira,Июнь,Среда,六月,星期三,Juni,Onsdag,六月,星期三,มิถุนายน,พุธ
20100624,2010-06-24 00:00:00.0,201006,6,6,20102,2,2010,2013,5,24,30,175,4,13,26,June,Thursday,Juni,Donnerstag,Juin,Jeudi,6 月,木曜日,Červen,Čtvrtek,Luni,Torsdag,Ιούνιος,Πέμπτη,Junio,Jueves,Kesäkuu,torstai,Június,Csütörtök,Juni,Kamis,Giugno,Giovedì,6월,목요일,Jun,Khamis,juni,donderdag,Juni,Torsdag,Czerwiec,czwartek,Junho,Quinta-feira,Июнь,Четверг,六月,星期四,Juni,Torsdag,六月,星期四,มิถุนายน,พฤหัสบดี
20100625,2010-06-25 00:00:00.0,201006,6,6,20102,2,2010,2013,6,25,30,176,4,13,26,June,Friday,Juni,Freitag,Juin,Vendredi,6 月,金曜日,Červen,Pátek,Luni,Fredag,Ιούνιος,Παρασκευή,Junio,Viernes,Kesäkuu,perjantai,Június,Péntek,Juni,Jumat,Giugno,Venerdì,6월,금요일,Jun,Jumaat,juni,vrijdag,Juni,Fredag,Czerwiec,piątek,Junho,Sexta-feira,Июнь,Пятница,六月,星期五,Juni,Fredag,六月,星期五,มิถุนายน,ศุกร์
20100626,2010-06-26 00:00:00.0,201006,6,6,20102,2,2010,2013,7,26,30,177,4,13,26,June,Saturday,Juni,Samstag,Juin,Samedi,6 月,土曜日,Červen,Sobota,Luni,Lørdag,Ιούνιος,Σάββατο,Junio,Sábado,Kesäkuu,lauantai,Június,Szombat,Juni,Sabtu,Giugno,Sabato,6월,토요일,Jun,Sabtu,juni,zaterdag,Juni,Lørdag,Czerwiec,sobota,Junho,Sábado,Июнь,Суббота,六月,星期六,Juni,Lördag,六月,星期六,มิถุนายน,เสาร์
20100627,2010-06-27 00:00:00.0,201006,6,6,20102,2,2010,2013,1,27,30,178,5,14,27,June,Sunday,Juni,Sonntag,Juin,Dimanche,6 月,日曜日,Červen,Neděle,Luni,Søndag,Ιούνιος,Κυριακή,Junio,Domingo,Kesäkuu,sunnuntai,Június,Vasárnap,Juni,Minggu,Giugno,Domenica,6월,일요일,Jun,Ahad,juni,zondag,Juni,Søndag,Czerwiec,niedziela,Junho,Domingo,Июнь,Воскресенье,六月,星期日,Juni,Söndag,六月,星期日,มิถุนายน,อาทิตย์
20100628,2010-06-28 00:00:00.0,201006,6,6,20102,2,2010,2013,2,28,30,179,5,14,27,June,Monday,Juni,Montag,Juin,Lundi,6 月,月曜日,Červen,Pondělí,Luni,Mandag,Ιούνιος,Δευτέρα,Junio,Lunes,Kesäkuu,maanantai,Június,Hétfő,Juni,Senin,Giugno,Lunedì,6월,월요일,Jun,Isnin,juni,maandag,Juni,Mandag,Czerwiec,poniedziałek,Junho,Segunda-feira,Июнь,Понедельник,六月,星期一,Juni,Måndag,六月,星期一,มิถุนายน,จันทร์
20100629,2010-06-29 00:00:00.0,201006,6,6,20102,2,2010,2013,3,29,30,180,5,14,27,June,Tuesday,Juni,Dienstag,Juin,Mardi,6 月,火曜日,Červen,Úterý,Luni,Tirsdag,Ιούνιος,Τρίτη,Junio,Martes,Kesäkuu,tiistai,Június,Kedd,Juni,Selasa,Giugno,Martedì,6월,화요일,Jun,Selasa,juni,dinsdag,Juni,Tirsdag,Czerwiec,wtorek,Junho,Terça-feira,Июнь,Вторник,六月,星期二,Juni,Tisdag,六月,星期二,มิถุนายน,อังคาร
